sk_cliente,sk_pais,sk_estado_cliente,sk_tiempo_cliente_desde,mrr,arr,cantidad_cliente,flag_cliente_pago,flag_activo,flag_cancelado,flag_past_due,riesgo_churn
3087,,4,,0.0,0.0,1,0,0,0,0,No aplica
3088,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3089,,4,,0.0,0.0,1,0,0,0,0,No aplica
3090,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3091,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3092,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3093,,4,,0.0,0.0,1,0,0,0,0,No aplica
3094,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3095,,4,,0.0,0.0,1,0,0,0,0,No aplica
3096,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3097,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3098,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3099,,4,,0.0,0.0,1,0,0,0,0,No aplica
3100,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3101,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3102,,4,,0.0,0.0,1,0,0,0,0,No aplica
3103,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3104,,4,,0.0,0.0,1,0,0,0,0,No aplica
3105,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3106,26.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3107,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3108,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3109,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3110,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3111,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3112,,4,,0.0,0.0,1,0,0,0,0,No aplica
3113,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3114,,4,,0.0,0.0,1,0,0,0,0,No aplica
3115,,4,,0.0,0.0,1,0,0,0,0,No aplica
3116,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3117,,4,,0.0,0.0,1,0,0,0,0,No aplica
3118,35.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3119,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3120,,4,,0.0,0.0,1,0,0,0,0,No aplica
3121,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3122,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3123,,4,,0.0,0.0,1,0,0,0,0,No aplica
3124,,4,,0.0,0.0,1,0,0,0,0,No aplica
3125,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3126,,4,,0.0,0.0,1,0,0,0,0,No aplica
3127,,4,,0.0,0.0,1,0,0,0,0,No aplica
3128,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3129,,4,,0.0,0.0,1,0,0,0,0,No aplica
3130,,4,,0.0,0.0,1,0,0,0,0,No aplica
3131,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3132,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3133,,4,,0.0,0.0,1,0,0,0,0,No aplica
3134,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3135,30.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3136,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3137,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3138,,4,,0.0,0.0,1,0,0,0,0,No aplica
3139,,4,,0.0,0.0,1,0,0,0,0,No aplica
3140,,4,,0.0,0.0,1,0,0,0,0,No aplica
3141,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3142,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3143,,4,,0.0,0.0,1,0,0,0,0,No aplica
3144,,4,,0.0,0.0,1,0,0,0,0,No aplica
3145,,4,,0.0,0.0,1,0,0,0,0,No aplica
3146,26.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3147,,4,,0.0,0.0,1,0,0,0,0,No aplica
3148,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3149,,4,,0.0,0.0,1,0,0,0,0,No aplica
3150,,4,,0.0,0.0,1,0,0,0,0,No aplica
3151,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3152,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3153,,4,,0.0,0.0,1,0,0,0,0,No aplica
3154,,4,,0.0,0.0,1,0,0,0,0,No aplica
3155,,4,,0.0,0.0,1,0,0,0,0,No aplica
3156,,4,,0.0,0.0,1,0,0,0,0,No aplica
3157,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3158,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3159,,4,,0.0,0.0,1,0,0,0,0,No aplica
3160,,4,,0.0,0.0,1,0,0,0,0,No aplica
3161,,4,,0.0,0.0,1,0,0,0,0,No aplica
3162,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3163,,4,,0.0,0.0,1,0,0,0,0,No aplica
3164,,4,,0.0,0.0,1,0,0,0,0,No aplica
3165,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3166,,4,,0.0,0.0,1,0,0,0,0,No aplica
3167,,4,,0.0,0.0,1,0,0,0,0,No aplica
3168,,4,,0.0,0.0,1,0,0,0,0,No aplica
3169,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3170,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3171,30.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3172,,4,,0.0,0.0,1,0,0,0,0,No aplica
3173,,4,,0.0,0.0,1,0,0,0,0,No aplica
3174,,4,,0.0,0.0,1,0,0,0,0,No aplica
3175,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3176,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3177,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3178,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3179,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3180,,4,,0.0,0.0,1,0,0,0,0,No aplica
3181,,4,,0.0,0.0,1,0,0,0,0,No aplica
3182,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3183,,4,,0.0,0.0,1,0,0,0,0,No aplica
3184,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3185,,4,,0.0,0.0,1,0,0,0,0,No aplica
3186,,4,,0.0,0.0,1,0,0,0,0,No aplica
3187,,4,,0.0,0.0,1,0,0,0,0,No aplica
3188,,4,,0.0,0.0,1,0,0,0,0,No aplica
3189,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3190,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3191,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3192,,4,,0.0,0.0,1,0,0,0,0,No aplica
3193,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3194,,4,,0.0,0.0,1,0,0,0,0,No aplica
3195,,4,,0.0,0.0,1,0,0,0,0,No aplica
3196,,4,,0.0,0.0,1,0,0,0,0,No aplica
3197,,4,,0.0,0.0,1,0,0,0,0,No aplica
3198,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3199,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3200,,4,,0.0,0.0,1,0,0,0,0,No aplica
3201,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3202,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3203,,4,,0.0,0.0,1,0,0,0,0,No aplica
3204,,4,,0.0,0.0,1,0,0,0,0,No aplica
3205,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3206,,4,,0.0,0.0,1,0,0,0,0,No aplica
3207,,4,,0.0,0.0,1,0,0,0,0,No aplica
3208,,4,,0.0,0.0,1,0,0,0,0,No aplica
3209,,4,,0.0,0.0,1,0,0,0,0,No aplica
3210,,4,,0.0,0.0,1,0,0,0,0,No aplica
3211,,4,,0.0,0.0,1,0,0,0,0,No aplica
3212,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3213,,4,,0.0,0.0,1,0,0,0,0,No aplica
3214,,4,,0.0,0.0,1,0,0,0,0,No aplica
3215,,4,,0.0,0.0,1,0,0,0,0,No aplica
3216,,4,,0.0,0.0,1,0,0,0,0,No aplica
3217,,4,,0.0,0.0,1,0,0,0,0,No aplica
3218,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3219,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3220,,4,,0.0,0.0,1,0,0,0,0,No aplica
3221,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3222,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3223,,4,,0.0,0.0,1,0,0,0,0,No aplica
3224,,4,,0.0,0.0,1,0,0,0,0,No aplica
3225,,4,,0.0,0.0,1,0,0,0,0,No aplica
3226,,4,,0.0,0.0,1,0,0,0,0,No aplica
3227,,4,,0.0,0.0,1,0,0,0,0,No aplica
3228,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3229,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3230,,4,,0.0,0.0,1,0,0,0,0,No aplica
3231,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3232,,4,,0.0,0.0,1,0,0,0,0,No aplica
3233,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3234,,4,,0.0,0.0,1,0,0,0,0,No aplica
3235,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3236,,4,,0.0,0.0,1,0,0,0,0,No aplica
3237,,4,,0.0,0.0,1,0,0,0,0,No aplica
3238,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3239,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3240,,4,,0.0,0.0,1,0,0,0,0,No aplica
3241,,4,,0.0,0.0,1,0,0,0,0,No aplica
3242,,4,,0.0,0.0,1,0,0,0,0,No aplica
3243,,4,,0.0,0.0,1,0,0,0,0,No aplica
3244,,4,,0.0,0.0,1,0,0,0,0,No aplica
3245,,4,,0.0,0.0,1,0,0,0,0,No aplica
3246,,4,,0.0,0.0,1,0,0,0,0,No aplica
3247,,4,,0.0,0.0,1,0,0,0,0,No aplica
3248,,4,,0.0,0.0,1,0,0,0,0,No aplica
3249,,4,,0.0,0.0,1,0,0,0,0,No aplica
3250,,4,,0.0,0.0,1,0,0,0,0,No aplica
3251,32.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3252,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3253,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3254,,4,,0.0,0.0,1,0,0,0,0,No aplica
3255,,4,,0.0,0.0,1,0,0,0,0,No aplica
3256,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3257,29.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3258,,4,,0.0,0.0,1,0,0,0,0,No aplica
3259,,4,,0.0,0.0,1,0,0,0,0,No aplica
3260,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3261,,4,,0.0,0.0,1,0,0,0,0,No aplica
3262,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3263,,4,,0.0,0.0,1,0,0,0,0,No aplica
3264,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3265,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3266,,4,,0.0,0.0,1,0,0,0,0,No aplica
3267,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3268,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3269,,4,,0.0,0.0,1,0,0,0,0,No aplica
3270,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3271,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3272,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3273,,4,,0.0,0.0,1,0,0,0,0,No aplica
3274,,4,,0.0,0.0,1,0,0,0,0,No aplica
3275,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3276,,4,,0.0,0.0,1,0,0,0,0,No aplica
3277,,4,,0.0,0.0,1,0,0,0,0,No aplica
3278,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3279,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3280,,4,,0.0,0.0,1,0,0,0,0,No aplica
3281,,4,,0.0,0.0,1,0,0,0,0,No aplica
3282,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3283,,4,,0.0,0.0,1,0,0,0,0,No aplica
3284,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3285,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3286,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3287,,4,,0.0,0.0,1,0,0,0,0,No aplica
3288,,4,,0.0,0.0,1,0,0,0,0,No aplica
3289,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3290,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3291,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3292,,4,,0.0,0.0,1,0,0,0,0,No aplica
3293,,4,,0.0,0.0,1,0,0,0,0,No aplica
3294,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3295,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3296,,4,,0.0,0.0,1,0,0,0,0,No aplica
3297,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3298,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3299,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3300,,4,,0.0,0.0,1,0,0,0,0,No aplica
3301,,4,,0.0,0.0,1,0,0,0,0,No aplica
3302,,4,,0.0,0.0,1,0,0,0,0,No aplica
3303,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3304,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3305,,4,,0.0,0.0,1,0,0,0,0,No aplica
3306,,4,,0.0,0.0,1,0,0,0,0,No aplica
3307,,4,,0.0,0.0,1,0,0,0,0,No aplica
3308,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3309,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3310,,4,,0.0,0.0,1,0,0,0,0,No aplica
3311,,4,,0.0,0.0,1,0,0,0,0,No aplica
3312,,4,,0.0,0.0,1,0,0,0,0,No aplica
3313,,4,,0.0,0.0,1,0,0,0,0,No aplica
3314,,4,,0.0,0.0,1,0,0,0,0,No aplica
3315,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3316,,4,,0.0,0.0,1,0,0,0,0,No aplica
3317,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3318,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3319,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3320,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3321,,4,,0.0,0.0,1,0,0,0,0,No aplica
3322,,4,,0.0,0.0,1,0,0,0,0,No aplica
3323,,4,,0.0,0.0,1,0,0,0,0,No aplica
3324,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3325,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3326,,4,,0.0,0.0,1,0,0,0,0,No aplica
3327,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3328,,4,,0.0,0.0,1,0,0,0,0,No aplica
3329,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3330,,4,,0.0,0.0,1,0,0,0,0,No aplica
3331,,4,,0.0,0.0,1,0,0,0,0,No aplica
3332,,4,,0.0,0.0,1,0,0,0,0,No aplica
3333,,4,,0.0,0.0,1,0,0,0,0,No aplica
3334,15.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3335,,4,,0.0,0.0,1,0,0,0,0,No aplica
3336,,4,,0.0,0.0,1,0,0,0,0,No aplica
3337,,4,,0.0,0.0,1,0,0,0,0,No aplica
3338,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3339,,4,,0.0,0.0,1,0,0,0,0,No aplica
3340,,4,,0.0,0.0,1,0,0,0,0,No aplica
3341,,4,,0.0,0.0,1,0,0,0,0,No aplica
3342,,4,,0.0,0.0,1,0,0,0,0,No aplica
3343,,4,,0.0,0.0,1,0,0,0,0,No aplica
3344,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3345,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3346,,4,,0.0,0.0,1,0,0,0,0,No aplica
3347,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3348,,4,,0.0,0.0,1,0,0,0,0,No aplica
3349,,4,,0.0,0.0,1,0,0,0,0,No aplica
3350,,4,,0.0,0.0,1,0,0,0,0,No aplica
3351,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3352,,4,,0.0,0.0,1,0,0,0,0,No aplica
3353,,4,,0.0,0.0,1,0,0,0,0,No aplica
3354,,4,,0.0,0.0,1,0,0,0,0,No aplica
3355,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3356,,4,,0.0,0.0,1,0,0,0,0,No aplica
3357,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3358,,4,,0.0,0.0,1,0,0,0,0,No aplica
3359,,4,,0.0,0.0,1,0,0,0,0,No aplica
3360,,4,,0.0,0.0,1,0,0,0,0,No aplica
3361,,4,,0.0,0.0,1,0,0,0,0,No aplica
3362,,4,,0.0,0.0,1,0,0,0,0,No aplica
3363,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3364,,4,,0.0,0.0,1,0,0,0,0,No aplica
3365,,4,,0.0,0.0,1,0,0,0,0,No aplica
3366,,4,,0.0,0.0,1,0,0,0,0,No aplica
3367,,4,,0.0,0.0,1,0,0,0,0,No aplica
3368,,4,,0.0,0.0,1,0,0,0,0,No aplica
3369,,4,,0.0,0.0,1,0,0,0,0,No aplica
3370,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3371,20.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3372,,4,,0.0,0.0,1,0,0,0,0,No aplica
3373,,4,,0.0,0.0,1,0,0,0,0,No aplica
3374,,4,,0.0,0.0,1,0,0,0,0,No aplica
3375,,4,,0.0,0.0,1,0,0,0,0,No aplica
3376,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3377,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3378,,4,,0.0,0.0,1,0,0,0,0,No aplica
3379,,4,,0.0,0.0,1,0,0,0,0,No aplica
3380,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3381,,4,,0.0,0.0,1,0,0,0,0,No aplica
3382,,4,,0.0,0.0,1,0,0,0,0,No aplica
3383,,4,,0.0,0.0,1,0,0,0,0,No aplica
3384,,4,,0.0,0.0,1,0,0,0,0,No aplica
3385,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3386,,4,,0.0,0.0,1,0,0,0,0,No aplica
3387,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3388,13.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3389,,4,,0.0,0.0,1,0,0,0,0,No aplica
3390,,4,,0.0,0.0,1,0,0,0,0,No aplica
3391,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3392,,4,,0.0,0.0,1,0,0,0,0,No aplica
3393,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3394,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3395,,4,,0.0,0.0,1,0,0,0,0,No aplica
3396,,4,,0.0,0.0,1,0,0,0,0,No aplica
3397,,4,,0.0,0.0,1,0,0,0,0,No aplica
3398,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3399,,4,,0.0,0.0,1,0,0,0,0,No aplica
3400,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3401,,4,,0.0,0.0,1,0,0,0,0,No aplica
3402,,4,,0.0,0.0,1,0,0,0,0,No aplica
3403,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3404,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3405,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3406,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3407,,4,,0.0,0.0,1,0,0,0,0,No aplica
3408,23.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3409,,4,,0.0,0.0,1,0,0,0,0,No aplica
3410,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3411,,4,,0.0,0.0,1,0,0,0,0,No aplica
3412,,4,,0.0,0.0,1,0,0,0,0,No aplica
3413,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3414,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3415,,4,,0.0,0.0,1,0,0,0,0,No aplica
3416,,4,,0.0,0.0,1,0,0,0,0,No aplica
3417,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3418,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3419,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3420,,4,,0.0,0.0,1,0,0,0,0,No aplica
3421,,4,,0.0,0.0,1,0,0,0,0,No aplica
3422,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3423,,4,,0.0,0.0,1,0,0,0,0,No aplica
3424,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3425,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3426,12.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3427,28.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3428,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3429,,4,,0.0,0.0,1,0,0,0,0,No aplica
3430,,4,,0.0,0.0,1,0,0,0,0,No aplica
3431,,4,,0.0,0.0,1,0,0,0,0,No aplica
3432,,4,,0.0,0.0,1,0,0,0,0,No aplica
3433,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3434,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3435,,4,,0.0,0.0,1,0,0,0,0,No aplica
3436,,4,,0.0,0.0,1,0,0,0,0,No aplica
3437,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3438,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3439,,4,,0.0,0.0,1,0,0,0,0,No aplica
3440,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3441,,4,,0.0,0.0,1,0,0,0,0,No aplica
3442,,4,,0.0,0.0,1,0,0,0,0,No aplica
3443,,4,,0.0,0.0,1,0,0,0,0,No aplica
3444,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3445,,4,,0.0,0.0,1,0,0,0,0,No aplica
3446,,4,,0.0,0.0,1,0,0,0,0,No aplica
3447,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3448,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3449,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3450,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3451,,4,,0.0,0.0,1,0,0,0,0,No aplica
3452,,4,,0.0,0.0,1,0,0,0,0,No aplica
3453,,4,,0.0,0.0,1,0,0,0,0,No aplica
3454,,4,,0.0,0.0,1,0,0,0,0,No aplica
3455,,4,,0.0,0.0,1,0,0,0,0,No aplica
3456,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3457,,4,,0.0,0.0,1,0,0,0,0,No aplica
3458,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3459,,4,,0.0,0.0,1,0,0,0,0,No aplica
3460,,4,,0.0,0.0,1,0,0,0,0,No aplica
3461,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3462,,4,,0.0,0.0,1,0,0,0,0,No aplica
3463,,4,,0.0,0.0,1,0,0,0,0,No aplica
3464,,4,,0.0,0.0,1,0,0,0,0,No aplica
3465,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3466,,4,,0.0,0.0,1,0,0,0,0,No aplica
3467,,4,,0.0,0.0,1,0,0,0,0,No aplica
3468,,4,,0.0,0.0,1,0,0,0,0,No aplica
3469,,4,,0.0,0.0,1,0,0,0,0,No aplica
3470,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3471,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3472,,4,,0.0,0.0,1,0,0,0,0,No aplica
3473,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3474,,4,,0.0,0.0,1,0,0,0,0,No aplica
3475,,4,,0.0,0.0,1,0,0,0,0,No aplica
3476,,4,,0.0,0.0,1,0,0,0,0,No aplica
3477,,4,,0.0,0.0,1,0,0,0,0,No aplica
3478,12.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3479,,4,,0.0,0.0,1,0,0,0,0,No aplica
3480,,4,,0.0,0.0,1,0,0,0,0,No aplica
3481,,4,,0.0,0.0,1,0,0,0,0,No aplica
3482,,4,,0.0,0.0,1,0,0,0,0,No aplica
3483,,4,,0.0,0.0,1,0,0,0,0,No aplica
3484,,4,,0.0,0.0,1,0,0,0,0,No aplica
3485,,4,,0.0,0.0,1,0,0,0,0,No aplica
3486,,4,,0.0,0.0,1,0,0,0,0,No aplica
3487,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3488,,4,,0.0,0.0,1,0,0,0,0,No aplica
3489,,4,,0.0,0.0,1,0,0,0,0,No aplica
3490,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3491,,4,,0.0,0.0,1,0,0,0,0,No aplica
3492,,4,,0.0,0.0,1,0,0,0,0,No aplica
3493,,4,,0.0,0.0,1,0,0,0,0,No aplica
3494,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3495,,4,,0.0,0.0,1,0,0,0,0,No aplica
3496,,4,,0.0,0.0,1,0,0,0,0,No aplica
3497,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3498,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3499,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3500,,4,,0.0,0.0,1,0,0,0,0,No aplica
3501,,4,,0.0,0.0,1,0,0,0,0,No aplica
3502,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3503,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3504,,4,,0.0,0.0,1,0,0,0,0,No aplica
3505,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3506,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3507,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3508,,4,,0.0,0.0,1,0,0,0,0,No aplica
3509,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3510,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3511,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3512,,4,,0.0,0.0,1,0,0,0,0,No aplica
3513,,4,,0.0,0.0,1,0,0,0,0,No aplica
3514,,4,,0.0,0.0,1,0,0,0,0,No aplica
3515,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3516,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3517,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3518,,4,,0.0,0.0,1,0,0,0,0,No aplica
3519,,4,,0.0,0.0,1,0,0,0,0,No aplica
3520,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3521,,4,,0.0,0.0,1,0,0,0,0,No aplica
3522,,4,,0.0,0.0,1,0,0,0,0,No aplica
3523,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3524,,4,,0.0,0.0,1,0,0,0,0,No aplica
3525,,4,,0.0,0.0,1,0,0,0,0,No aplica
3526,36.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3527,,4,,0.0,0.0,1,0,0,0,0,No aplica
3528,,4,,0.0,0.0,1,0,0,0,0,No aplica
3529,,4,,0.0,0.0,1,0,0,0,0,No aplica
3530,,4,,0.0,0.0,1,0,0,0,0,No aplica
